time,solar_altitude_deg,direction_offset_deg,distance_km,native_vertical_completeness,native_iwp_kg_m2,ice_effective_radius_um,ice_habit,surface_roughness,ice_optics_contract_version,ice_optics_phase,ice_optics_state,ice_optics_missing_reason,ice_optics_lut_source_dataset,ice_optics_lut_source_version,physics_role,tau_synthesis_allowed,formation_promotion_allowed,k_ext_ice_550_m2_kg,tau_ice_550,ice_transmission_550,ssa_ice_550,g_ice_550,k_ext_ice_575_m2_kg,tau_ice_575,ice_transmission_575,ssa_ice_575,g_ice_575,k_ext_ice_600_m2_kg,tau_ice_600,ice_transmission_600,ssa_ice_600,g_ice_600,k_ext_ice_650_m2_kg,tau_ice_650,ice_transmission_650,ssa_ice_650,g_ice_650,k_ext_ice_700_m2_kg,tau_ice_700,ice_transmission_700,ssa_ice_700,g_ice_700,k_ext_ice_750_m2_kg,tau_ice_750,ice_transmission_750,ssa_ice_750,g_ice_750
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,0.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,0.0,0.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,5.0,0.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,5.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,10.0,0.9722222222222222,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_IWP_INCOMPLETE_NATIVE_VERTICAL_SUPPORT,NATIVE_VERTICAL_COMPLETENESS_LT_1,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,15.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,20.0,0.9444444444444444,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_IWP_INCOMPLETE_NATIVE_VERTICAL_SUPPORT,NATIVE_VERTICAL_COMPLETENESS_LT_1,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,25.0,0.8888888888888888,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_IWP_INCOMPLETE_NATIVE_VERTICAL_SUPPORT,NATIVE_VERTICAL_COMPLETENESS_LT_1,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,30.0,0.9166666666666666,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_IWP_INCOMPLETE_NATIVE_VERTICAL_SUPPORT,NATIVE_VERTICAL_COMPLETENESS_LT_1,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,35.0,0.9166666666666666,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_IWP_INCOMPLETE_NATIVE_VERTICAL_SUPPORT,NATIVE_VERTICAL_COMPLETENESS_LT_1,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,40.0,0.9166666666666666,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_IWP_INCOMPLETE_NATIVE_VERTICAL_SUPPORT,NATIVE_VERTICAL_COMPLETENESS_LT_1,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,50.0,0.9444444444444444,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_IWP_INCOMPLETE_NATIVE_VERTICAL_SUPPORT,NATIVE_VERTICAL_COMPLETENESS_LT_1,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,60.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,70.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,80.0,1.0,0.0006944895742129,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,90.0,1.0,0.0006944895742129,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,100.0,1.0,0.0002246307987462,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,120.0,1.0,0.0002246307987462,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,140.0,1.0,0.0021911839570774,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,160.0,1.0,0.0047811454937347,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,180.0,1.0,0.0040059972409735,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,200.0,1.0,0.0040059972409735,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,220.0,1.0,0.0037826929150513,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,240.0,1.0,0.0044754545765264,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,260.0,1.0,0.0040244472918749,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,280.0,1.0,0.0036021387107915,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,300.0,1.0,0.0036358242991286,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,320.0,1.0,0.0012845988111223,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,340.0,1.0,0.000612177830998,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,360.0,1.0,0.0004287212789975,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,380.0,1.0,0.0001020478949415,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,400.0,1.0,6.126816668999469e-05,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,420.0,1.0,0.0015728614192559,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,440.0,1.0,0.0005919609869121,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,460.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,480.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,500.0,1.0,2.023059663935056e-05,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,520.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,540.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,560.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,580.0,1.0,0.0010854145284946,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,600.0,1.0,0.0001022071229635,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,620.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,640.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,660.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,680.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,700.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,720.0,1.0,0.0,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,NO_ICE_CONDENSATE_AT_NATIVE_STATE,,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,740.0,1.0,8.20599132859162e-05,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,760.0,1.0,8.20599132859162e-05,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,780.0,1.0,0.0023993422969256,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,800.0,1.0,0.003842449094042,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,820.0,1.0,0.0295591651493372,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,840.0,1.0,0.0295591651493372,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,860.0,1.0,0.0266340635790208,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:45:36.938095+08:00,0.0,-5.0,880.0,1.0,0.0307914060600027,,UNKNOWN,UNKNOWN,FIRECLOUD_ICE_OPTICS_V1,PHASE1_DIAGNOSTIC_ONLY_NO_PHYSICS_PROMOTION,ICE_OPTICS_LUT_UNAVAILABLE,ICE_OPTICS_LUT_NOT_CONFIGURED,,,DIAGNOSTIC_ONLY_UNASSIGNED,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
